development-150	False	False
development-151	False	False
development-152	True	False
development-153	False	False
development-154	False	True
development-155	False	False
development-156	True	False
development-157	False	True
development-158	True	False
development-159	True	False
development-160	False	False
development-161	True	False
development-162	False	True
development-163	True	False
development-164	True	False
development-165	False	False
development-166	False	False
development-167	True	False
development-168	True	False
development-169	True	False
development-170	True	False
development-171	False	False
development-172	True	True
development-173	True	False
development-174	True	True
development-175	True	False
development-176	False	False
development-177	False	True
development-178	True	False
development-179	False	False
development-180	True	False
development-181	True	False
development-182	True	False
development-183	False	True
development-184	False	False
development-185	False	True
development-186	True	False
development-187	False	False
development-188	True	False
development-189	False	True
development-190	True	False
development-191	False	True
development-192	True	False
development-193	False	False
development-194	False	False
development-195	True	False
development-196	False	False
development-197	True	False
development-198	True	False
development-199	False	True
development-200	True	False
development-201	True	False
development-202	True	False
development-203	True	False
development-204	True	False
development-205	False	False
development-206	True	False
development-207	False	True
development-208	False	False
development-209	False	False
development-210	False	False
development-211	False	False
development-212	True	False
development-213	False	False
development-214	True	False
development-215	False	True
development-216	False	True
development-217	True	False
development-218	False	False
development-219	False	False
development-220	False	True
development-221	False	False
development-222	True	False
development-223	True	False
development-224	True	False
development-225	False	False
development-226	True	False
development-227	False	False
development-228	False	False
development-229	False	False
development-230	False	False
development-231	False	False
development-232	False	True
development-233	True	False
development-234	False	False
development-235	False	True
development-236	False	True
development-237	False	True
development-238	True	False
development-239	True	False
development-240	False	False
development-241	False	False
development-242	True	False
development-243	True	False
development-244	True	False
development-245	True	False
development-246	True	False
development-247	True	False
development-248	False	False
development-249	True	False
development-250	False	True
development-251	False	False
development-252	True	False
development-253	True	False
development-254	True	False
development-255	False	False
development-256	True	False
development-257	False	True
development-258	False	False
development-259	False	False
development-260	True	False
development-261	True	False
development-262	False	True
development-263	True	False
development-264	True	False
development-265	True	False
development-266	False	False
development-267	False	False
development-268	False	False
development-269	False	True
development-270	False	False
development-271	False	False
development-272	True	False
development-273	True	False
development-274	False	False
development-275	True	False
development-276	True	False
development-277	True	False
development-278	True	False
development-279	False	False
development-280	False	True
development-281	False	False
development-282	False	True
development-283	True	False
development-284	False	True
development-285	True	False
development-286	False	False
development-287	True	False
development-288	False	True
development-289	True	False
development-290	False	False
development-291	True	False
development-292	True	False
development-293	False	False
development-294	True	False
development-295	False	True
development-296	True	False
development-297	True	True
development-298	True	False
development-299	True	False
development-300	True	False
development-301	False	False
development-302	True	False
development-303	True	False
development-304	True	False
development-305	True	False
development-306	False	False
development-307	True	False
development-308	False	False
development-309	False	True
development-310	False	False
development-311	True	False
development-312	True	False
development-313	False	False
development-314	True	False
development-315	True	True
development-316	True	False
development-317	True	False
development-318	True	False
development-319	True	False
development-320	False	False
development-321	True	False
development-322	True	False
development-323	True	False
development-324	True	False
development-325	False	True
development-326	True	False
development-327	False	False
development-328	False	False
development-329	True	True
development-330	True	False
development-331	False	False
development-332	False	True
development-333	False	False
development-334	True	False
development-335	False	False
development-336	False	False
development-337	False	False
development-338	True	False
development-339	True	False
development-340	True	False
development-341	False	False
development-342	False	True
development-343	True	False
development-344	False	True
development-345	False	True
development-346	False	True
development-347	False	False
development-348	False	False
development-349	False	False
development-350	False	False
development-351	False	False
development-352	True	False
development-353	True	False
development-354	False	True
development-355	True	False
development-356	True	False
development-357	True	False
development-358	True	False
development-359	True	False
development-360	True	False
development-361	False	False
development-362	True	False
development-363	True	False
development-364	True	False
development-365	True	False
development-366	False	False
development-367	True	False
development-368	True	False
development-369	False	False
development-370	False	False
development-371	True	False
development-372	True	False
development-373	True	False
development-374	False	True
development-375	False	False
development-376	True	False
development-377	False	True
development-378	False	False
development-379	False	False
development-380	True	True
development-381	False	True
development-382	False	False
development-383	False	False
development-384	True	False
development-385	False	True
development-386	False	False
development-387	True	False
development-388	True	False
development-389	True	False
development-390	True	False
development-391	False	False
development-392	False	False
development-393	True	True
development-394	True	False
development-395	False	False
development-396	True	True
development-397	False	False
development-398	True	False
development-399	True	False
development-400	False	False
development-401	True	False
development-402	False	False
development-403	False	False
development-404	True	False
development-405	False	False
development-406	False	False
development-407	False	True
development-408	True	False
development-409	False	False
development-410	True	False
development-411	True	False
development-412	True	False
development-413	True	False
development-414	False	False
development-415	False	True
development-416	False	False
development-417	True	False
development-418	False	True
development-419	True	False
development-420	True	False
development-421	True	False
development-422	False	False
development-423	True	False
development-424	False	False
development-425	True	False
development-426	False	False
development-427	True	False
development-428	False	False
development-429	False	False
development-430	True	False
development-431	True	False
development-432	True	False
development-433	True	False
development-434	True	False
development-435	False	True
development-436	False	True
development-437	True	False
development-438	False	False
development-439	False	True
development-440	False	True
development-441	False	False
development-442	False	False
development-443	True	False
development-444	False	True
development-445	False	False
development-446	True	False
development-447	True	False
development-448	False	True
development-449	True	False
development-450	False	False
development-451	False	False
development-452	True	True
development-453	False	False
development-454	True	False
development-455	True	False
development-456	False	False
development-457	True	True
development-458	True	False
development-459	True	True
development-460	True	False
development-461	False	False
development-462	True	False
development-463	False	True
development-464	False	False
development-465	False	False
development-466	True	False
development-467	False	False
development-468	False	False
development-469	True	False
development-470	False	True
development-471	False	False
development-472	False	False
development-473	False	True
development-474	False	False
development-475	True	False
development-476	True	False
development-477	True	False
development-478	True	False
development-479	False	True
development-480	True	False
development-481	True	False
development-482	True	False
development-483	False	False
development-484	True	False
development-485	False	True
development-486	True	False
development-487	True	False
development-488	True	False
development-489	True	False
development-490	False	True
development-491	False	True
development-492	True	False
development-493	True	False
development-494	True	False
development-495	False	True
development-496	True	False
development-497	True	False
development-498	True	False
development-499	False	True
development-500	False	False
development-501	False	False
development-502	True	False
development-503	True	False
development-504	True	False
development-505	False	True
development-506	True	False
development-507	False	True
development-508	True	False
development-509	False	False
development-510	False	False
development-511	True	False
development-512	True	False
development-513	True	False
development-514	False	False
development-515	True	False
development-516	True	False
development-517	False	False
development-518	False	False
development-519	True	False
development-520	True	False
development-521	True	False
development-522	True	False
development-523	False	False
development-524	False	True
development-525	True	False
development-526	True	False
development-527	False	True
development-528	False	True
development-529	True	False
development-530	True	False
development-531	False	True
development-532	True	False
development-533	True	False
development-534	True	False
development-535	False	False
development-536	False	False
development-537	False	True
development-538	True	False
development-539	True	False
development-540	False	True
development-541	False	False
development-542	False	False
development-543	True	False
development-544	True	True
development-545	True	False
development-546	False	False
development-547	False	True
development-548	True	False
development-549	False	True
development-550	True	False
development-551	False	False
development-552	False	False
development-553	False	False
development-554	True	False
development-555	True	False
development-556	False	False
development-557	False	True
development-558	False	False
development-559	False	True
development-560	True	False
development-561	False	True
development-562	True	False
development-563	True	False
development-564	False	False
development-565	False	False
development-566	True	False
development-567	False	True
development-568	False	True
development-569	True	False
development-570	False	False
development-571	False	True
development-572	True	False
development-573	True	False
development-574	True	True
development-575	False	True
development-576	False	False
development-577	True	False
development-578	False	False
development-579	False	True
development-580	False	False
development-581	True	False
development-582	True	False
development-583	False	False
development-584	True	False
development-585	True	False
development-586	True	False
development-587	True	False
development-588	True	False
development-589	True	False
development-590	False	False
development-591	False	False
development-592	True	False
development-593	True	False
development-594	False	True
development-595	False	False
development-596	False	False
development-597	True	False
development-598	True	False
development-599	True	False
development-600	True	False
development-601	True	False
development-602	True	False
development-603	False	False
development-604	True	False
development-605	False	False
development-606	False	True
development-607	True	True
development-608	True	False
development-609	False	True
development-610	True	False
development-611	True	True
development-612	True	False
development-613	False	True
development-614	True	False
development-615	False	False
development-616	False	False
development-617	True	False
development-618	False	False
development-619	False	True
development-620	True	False
development-621	False	False
development-622	True	False
development-623	True	False
development-624	True	True
development-625	False	False
development-626	True	True
development-627	False	False
development-628	False	True
development-629	False	True
development-630	True	False
development-631	True	False
development-632	True	False
development-633	False	False
development-634	False	False
development-635	True	False
development-636	False	False
development-637	False	False
development-638	True	False
development-639	False	False
development-640	True	False
development-641	False	False
development-642	True	False
development-643	False	True
development-644	True	False
development-645	False	False
development-646	False	True
development-647	False	True
development-648	True	False
development-649	True	False
development-650	True	False
development-651	False	False
development-652	True	False
development-653	True	False
development-654	True	False
development-655	True	False
development-656	False	False
development-657	True	False
development-658	False	True
development-659	False	False
development-660	True	False
development-661	False	True
development-662	False	False
development-663	False	False
development-664	True	False
development-665	True	False
development-666	True	True
development-667	False	False
development-668	False	False
development-669	False	False
development-670	False	False
development-671	True	False
development-672	False	False
development-673	True	False
development-674	True	False
development-675	False	False
development-676	False	False
development-677	True	False
development-678	True	False
development-679	True	False
development-680	False	False
development-681	False	True
development-682	True	False
development-683	False	True
development-684	True	False
development-685	False	True
development-686	True	False
development-687	False	True
development-688	False	False
development-689	True	False
development-690	False	True
development-691	False	False
development-692	True	False
development-693	False	True
development-694	False	True
development-695	True	False
development-696	False	False
development-697	False	False
development-698	True	False
development-699	True	False
development-700	True	False
development-701	True	False
development-702	True	False
development-703	True	False
development-704	False	True
development-705	True	False
development-706	False	True
development-707	False	False
development-708	False	True
development-709	True	False
development-710	False	False
development-711	False	True
development-712	False	True
development-713	True	False
development-714	False	False
development-715	True	False
development-716	False	True
development-717	True	False
development-718	False	True
development-719	True	False
development-720	False	True
development-721	False	False
development-722	False	False
development-723	True	False
development-724	False	True
development-725	True	False
development-726	False	False
development-727	True	False
development-728	False	False
development-729	False	False
development-730	True	False
development-731	True	False
development-732	True	False
development-733	False	False
development-734	False	False
development-735	False	True
development-736	True	False
development-737	False	True
development-738	True	False
development-739	False	False
development-740	True	False
development-741	False	True
development-742	False	False
development-743	False	False
development-744	False	True
development-745	False	False
development-746	False	False
development-747	True	False
development-748	True	True
development-749	False	True
development-750	False	False
development-751	False	False
development-752	False	False
development-753	True	False
development-754	True	False
development-755	False	False
development-756	True	False
development-757	True	False
development-758	False	False
development-759	True	False
development-760	True	False
development-761	False	False
development-762	True	False
development-763	False	True
development-764	False	False
development-765	False	True
development-766	True	False
development-767	True	False
development-768	False	True
development-769	True	False
development-770	True	False
development-771	True	False
development-772	False	False
development-773	False	False
development-774	False	False
development-775	False	False
development-776	False	True
development-777	True	False
development-778	False	False
development-779	False	True
development-780	False	True
development-781	False	False
development-782	False	False
development-783	False	False
development-784	False	True
development-785	False	False
development-786	False	False
development-787	False	False
development-788	True	False
development-789	True	False
development-790	True	False
development-791	True	False
development-792	True	True
development-793	True	False
development-794	False	False
development-795	True	False
development-796	False	False
development-797	False	True
development-798	False	True
development-799	False	True
development-800	False	True
development-801	True	False
development-802	False	False
development-803	True	False
development-804	False	False
development-805	True	False
development-806	False	True
development-807	False	False
development-808	False	False
development-809	False	False
development-810	False	False
development-811	True	False
development-812	False	False
development-813	True	False
development-814	False	False
development-815	False	False
development-816	False	False
development-817	False	True
development-818	True	False
development-819	True	True
development-820	True	False
development-821	True	False
development-822	False	True
development-823	True	False
development-824	True	True
development-825	True	False
development-826	True	False
development-827	True	False
development-828	False	True
development-829	True	False
development-830	False	False
development-831	False	True
development-832	False	False
development-833	False	False
development-834	False	False
development-835	False	False
development-836	True	False
development-837	False	False
development-838	True	False
development-839	False	True
development-840	True	False
development-841	False	False
development-842	True	False
development-843	True	False
development-844	True	False
development-845	True	False
development-846	True	False
development-847	True	False
development-848	False	False
development-849	True	False
development-850	False	False
development-851	True	False
development-852	True	False
development-853	False	True
development-854	False	False
development-855	True	False
development-856	True	False
development-857	True	False
development-858	False	False
development-859	True	False
development-860	True	False
development-861	True	False
development-862	False	False
development-863	False	True
development-864	False	False
development-865	False	True
development-866	True	False
development-867	True	False
development-868	True	False
development-869	False	True
development-870	True	False
development-871	True	False
development-872	True	False
development-873	False	False
development-874	False	False
development-875	False	False
development-876	True	False
development-877	True	False
development-878	True	False
development-879	True	True
development-880	False	False
development-881	False	False
development-882	True	False
development-883	False	False
development-884	False	False
development-885	True	False
development-886	False	False
development-887	True	False
development-888	True	False
development-889	True	False
development-890	True	False
development-891	False	True
development-892	False	False
development-893	True	False
development-894	False	False
development-895	True	False
development-896	False	False
development-897	False	False
development-898	True	False
development-899	False	False
development-900	True	False
development-901	False	False
development-902	True	False
development-903	True	False
development-904	False	False
development-905	False	False
development-906	False	False
development-907	False	False
development-908	False	False
development-909	True	False
development-910	True	False
development-911	True	False
development-912	False	False
development-913	True	False
development-914	True	True
development-915	True	False
development-916	False	False
development-917	True	False
development-918	True	False
development-919	True	False
development-920	True	False
development-921	True	False
development-922	False	False
development-923	False	False
development-924	False	True
development-925	True	False
development-926	False	False
development-927	False	False
development-928	True	False
development-929	False	False
development-930	False	False
development-931	False	False
development-932	False	True
development-933	True	False
development-934	False	False
development-935	True	False
development-936	False	True
development-937	False	False
development-938	True	False
development-939	False	True
development-940	False	True
development-941	True	True
development-942	False	False
development-943	True	False
development-944	False	False
development-945	False	True
development-946	False	False
development-947	True	False
development-948	False	False
development-949	False	False
development-950	True	False
development-951	True	True
development-952	True	False
development-953	True	False
development-954	False	True
development-955	False	False
development-956	True	False
development-957	True	False
development-958	True	False
development-959	True	False
development-960	True	False
development-961	False	False
development-962	False	False
development-963	False	False
development-964	False	False
development-965	True	False
development-966	False	False
development-967	False	False
development-968	False	True
development-969	False	False
development-970	False	False
development-971	False	False
development-972	False	False
development-973	False	True
development-974	False	False
development-975	True	False
development-976	True	False
development-977	True	False
development-978	True	False
development-979	True	False
development-980	True	False
development-981	False	False
development-982	True	False
development-983	False	False
development-984	False	True
development-985	False	False
development-986	False	False
development-987	False	False
development-988	False	False
development-989	True	False
development-990	True	False
development-991	True	False
development-992	True	False
development-993	True	False
development-994	True	False
development-995	False	True
development-996	True	False
development-997	False	False
development-998	False	True
development-999	False	False
development-1000	False	False
development-1001	True	False
development-1002	True	False
development-1003	True	False
development-1004	True	False
development-1005	True	False
development-1006	True	False
development-1007	False	False
development-1008	False	False
development-1009	True	False
development-1010	True	False
development-1011	False	False
development-1012	True	False
development-1013	False	False
development-1014	False	True
development-1015	True	True
development-1016	True	False
development-1017	True	False
development-1018	False	True
development-1019	True	False
development-1020	True	False
development-1021	False	True
development-1022	False	True
development-1023	False	False
development-1024	False	False
development-1025	False	True
development-1026	True	False
development-1027	True	False
development-1028	False	True
development-1029	True	False
development-1030	False	False
development-1031	True	False
development-1032	False	False
development-1033	True	False
development-1034	False	True
development-1035	True	False
development-1036	True	False
development-1037	False	False
development-1038	True	False
development-1039	True	False
development-1040	False	True
development-1041	False	True
development-1042	False	False
development-1043	False	True
development-1044	False	False
development-1045	False	True
development-1046	False	False
development-1047	True	False
development-1048	True	False
development-1049	False	False
development-1050	False	False
development-1051	True	False
development-1052	False	True
development-1053	True	False
development-1054	True	False
development-1055	False	True
development-1056	True	False
development-1057	False	True
development-1058	True	False
development-1059	False	True
development-1060	True	False
development-1061	True	False
development-1062	False	False
development-1063	True	False
development-1064	True	False
development-1065	True	False
development-1066	False	True
development-1067	False	False
development-1068	True	False
development-1069	True	False
development-1070	True	False
development-1071	False	False
development-1072	True	False
development-1073	False	False
development-1074	False	True
development-1075	False	False
development-1076	True	True
development-1077	False	False
development-1078	True	False
development-1079	True	False
development-1080	True	False
development-1081	False	True
development-1082	True	False
development-1083	True	False
development-1084	True	False
development-1085	False	False
development-1086	True	False
development-1087	False	False
development-1088	True	True
development-1089	False	False
development-1090	True	False
development-1091	False	True
development-1092	True	False
development-1093	False	False
development-1094	True	False
development-1095	True	False
development-1096	True	False
development-1097	True	False
development-1098	False	False
development-1099	False	False
development-1100	True	False
development-1101	False	True
development-1102	True	False
development-1103	False	True
development-1104	True	False
development-1105	True	True
development-1106	True	False
development-1107	False	False
development-1108	False	True
development-1109	True	False
development-1110	True	False
development-1111	True	False
development-1112	True	False
development-1113	False	True
development-1114	True	False
development-1115	False	False
development-1116	True	False
development-1117	False	True
development-1118	False	True
development-1119	True	False
development-1120	True	False
development-1121	True	False
development-1122	True	False
development-1123	False	True
development-1124	True	False
development-1125	True	False
development-1126	True	True
development-1127	False	False
development-1128	False	False
development-1129	True	False
development-1130	True	False
development-1131	False	False
development-1132	True	False
development-1133	True	False
development-1134	True	False
development-1135	False	False
development-1136	True	False
development-1137	False	True
development-1138	False	True
development-1139	False	True
development-1140	True	False
development-1141	True	False
development-1142	True	False
development-1143	True	False
development-1144	False	True
development-1145	True	False
development-1146	True	False
development-1147	True	False
development-1148	False	False
development-1149	True	False
development-1150	True	True
development-1151	True	False
development-1152	False	False
development-1153	True	False
development-1154	True	False
development-1155	False	False
development-1156	True	False
development-1157	False	False
development-1158	True	False
development-1159	False	True
development-1160	False	False
development-1161	False	False
development-1162	True	True
development-1163	True	False
development-1164	True	False
development-1165	False	False
development-1166	True	False
development-1167	True	False
development-1168	True	False
development-1169	True	False
development-1170	False	False
development-1171	False	False
development-1172	True	False
development-1173	False	True
development-1174	False	False
development-1175	False	False
development-1176	True	False
development-1177	True	False
development-1178	True	False
development-1179	True	False
development-1180	True	False
development-1181	False	False
development-1182	True	False
development-1183	True	False
development-1184	False	False
development-1185	True	False
development-1186	False	False
development-1187	True	False
development-1188	True	False
development-1189	False	True
development-1190	False	True
development-1191	True	False
development-1192	True	False
development-1193	True	False
development-1194	True	False
development-1195	True	False
development-1196	True	False
development-1197	False	True
development-1198	False	False
development-1199	True	False
development-1200	True	False
development-1201	True	False
development-1202	True	False
development-1203	True	False
development-1204	True	False
development-1205	False	False
development-1206	True	False
development-1207	True	False
development-1208	False	False
development-1209	True	False
development-1210	False	False
development-1211	False	True
development-1212	False	False
development-1213	False	True
development-1214	True	False
development-1215	True	False
development-1216	False	True
development-1217	False	False
development-1218	True	False
development-1219	False	False
development-1220	True	False
development-1221	False	True
development-1222	False	False
development-1223	False	True
development-1224	False	False
development-1225	True	False
development-1226	True	False
development-1227	True	False
development-1228	True	False
development-1229	True	False
development-1230	False	False
development-1231	True	False
development-1232	True	False
development-1233	False	True
development-1234	False	False
development-1235	False	False
development-1236	False	False
development-1237	True	False
development-1238	False	False
development-1239	False	False
development-1240	False	False
development-1241	False	False
development-1242	True	False
development-1243	False	False
development-1244	True	False
development-1245	True	False
development-1246	False	False
development-1247	False	False
development-1248	True	False
development-1249	False	False
development-1250	False	False
development-1251	True	False
development-1252	True	False
development-1253	False	False
development-1254	False	True
development-1255	True	False
development-1256	False	False
development-1257	True	False
development-1258	True	False
development-1259	True	False
development-1260	False	False
development-1261	False	False
development-1262	False	True
development-1263	True	False
development-1264	True	True
development-1265	False	True
development-1266	False	True
development-1267	False	False
development-1268	True	False
development-1269	False	False
development-1270	True	False
development-1271	False	False
development-1272	True	False
development-1273	False	False
development-1274	True	False
development-1275	True	False
development-1276	True	False
development-1277	False	False
development-1278	True	False
development-1279	False	False
development-1280	True	False
development-1281	True	False
development-1282	True	False
development-1283	True	False
development-1284	True	False
development-1285	True	False
development-1286	True	False
development-1287	False	True
development-1288	True	False
development-1289	True	False
development-1290	False	True
development-1291	False	False
development-1292	False	False
development-1293	False	True
development-1294	True	False
development-1295	False	False
development-1296	False	False
development-1297	True	False
development-1298	False	False
development-1299	False	False
development-1300	False	False
development-1301	True	False
development-1302	False	False
development-1303	True	False
development-1304	False	False
development-1305	False	False
development-1306	False	False
development-1307	False	False
development-1308	False	False
development-1309	False	False
development-1310	True	False
development-1311	False	False
development-1312	True	False
development-1313	True	False
development-1314	True	False
development-1315	True	False
development-1316	True	False
development-1317	False	True
development-1318	False	True
development-1319	True	True
development-1320	True	False
development-1321	False	False
development-1322	False	True
development-1323	False	False
development-1324	False	False
development-1325	True	False
development-1326	True	False
development-1327	True	False
development-1328	True	False
development-1329	True	False
development-1330	True	False
development-1331	True	False
development-1332	False	False
development-1333	True	False
development-1334	True	False
development-1335	True	False
development-1336	True	False
development-1337	True	False
development-1338	True	False
development-1339	True	False
development-1340	True	False
development-1341	True	False
development-1342	False	True
development-1343	True	False
development-1344	True	False
development-1345	False	False
development-1346	False	False
development-1347	False	False
development-1348	False	True
development-1349	True	False
development-1350	True	False
development-1351	True	False
development-1352	True	False
development-1353	False	True
development-1354	False	False
development-1355	True	False
development-1356	True	False
development-1357	False	True
development-1358	True	False
development-1359	False	False
development-1360	True	False
development-1361	True	False
development-1362	False	False
development-1363	True	False
development-1364	True	False
development-1365	True	False
development-1366	False	False
development-1367	True	False
development-1368	False	False
development-1369	False	False
development-1370	False	True
development-1371	True	False
development-1372	True	False
development-1373	True	False
development-1374	True	False
development-1375	False	False
development-1376	False	True
development-1377	True	False
development-1378	False	False
development-1379	True	False
development-1380	True	False
development-1381	True	False
development-1382	True	False
development-1383	False	False
development-1384	False	False
development-1385	False	True
development-1386	True	False
development-1387	True	False
development-1388	False	True
development-1389	False	False
development-1390	True	False
development-1391	False	False
development-1392	False	True
development-1393	False	False
development-1394	True	False
development-1395	True	False
development-1396	True	False
development-1397	False	False
development-1398	False	True
development-1399	True	False
development-1400	False	True
development-1401	False	False
development-1402	True	False
development-1403	False	False
development-1404	True	False
development-1405	True	False
development-1406	False	False
development-1407	True	False
development-1408	False	False
development-1409	False	False
development-1410	False	True
development-1411	True	False
development-1412	False	False
development-1413	True	False
development-1414	True	False
development-1415	True	False
development-1416	True	False
development-1417	True	False
development-1418	True	False
development-1419	True	False
development-1420	True	False
development-1421	True	False
development-1422	True	False
development-1423	True	False
development-1424	True	False
development-1425	True	False
development-1426	False	True
development-1427	True	False
development-1428	True	False
development-1429	False	False
development-1430	False	True
development-1431	True	False
development-1432	True	False
development-1433	True	False
development-1434	False	True
development-1435	False	False
development-1436	False	False
development-1437	False	False
development-1438	True	False
development-1439	True	False
development-1440	False	True
development-1441	False	False
development-1442	True	False
development-1443	True	False
development-1444	True	False
development-1445	True	False
development-1446	True	False
development-1447	False	False
development-1448	True	False
development-1449	True	False
development-1450	False	False
development-1451	False	False
development-1452	False	False
development-1453	True	False
development-1454	True	False
development-1455	False	True
development-1456	False	True
development-1457	True	False
development-1458	False	False
development-1459	False	False
development-1460	True	False
development-1461	True	False
development-1462	False	False
development-1463	False	True
development-1464	False	False
development-1465	False	True
development-1466	True	False
development-1467	True	False
development-1468	True	False
development-1469	False	True
development-1470	True	False
development-1471	False	True
development-1472	False	False
development-1473	False	False
development-1474	False	False
development-1475	True	False
development-1476	True	True
development-1477	True	False
development-1478	True	False
development-1479	False	True
development-1480	False	False
development-1481	False	False
development-1482	True	False
development-1483	False	False
development-1484	False	False
development-1485	True	False
development-1486	False	False
development-1487	True	False
development-1488	False	False
development-1489	False	True
development-1490	True	False
development-1491	True	False
development-1492	True	False
development-1493	True	False
development-1494	False	False
development-1495	False	False
development-1496	False	True
development-1497	True	False
development-1498	True	False
development-1499	False	False
development-1500	False	False
development-1501	True	False
development-1502	False	False
development-1503	False	False
development-1504	True	False
development-1505	False	False
development-1506	True	False
development-1507	False	False
development-1508	True	False
development-1509	True	False
development-1510	True	False
development-1511	True	False
development-1512	False	False
development-1513	True	False
development-1514	False	False
development-1515	False	False
development-1516	False	False
development-1517	True	False
development-1518	False	False
development-1519	False	False
development-1520	False	False
development-1521	True	False
development-1522	True	False
development-1523	True	False
development-1524	False	False
development-1525	False	False
development-1526	True	False
development-1527	False	True
development-1528	False	True
development-1529	False	True
development-1530	False	False
development-1531	True	False
development-1532	False	False
development-1533	False	False
development-1534	False	False
development-1535	False	False
development-1536	False	True
development-1537	True	False
development-1538	False	False
development-1539	True	False
development-1540	True	False
development-1541	True	False
development-1542	True	False
development-1543	True	False
development-1544	True	False
development-1545	True	False
development-1546	False	False
development-1547	False	False
development-1548	True	False
development-1549	False	False
development-1550	True	True
development-1551	True	False
development-1552	False	True
development-1553	True	False
development-1554	True	False
development-1555	True	False
development-1556	False	True
development-1557	False	True
development-1558	False	False
development-1559	False	False
development-1560	False	True
development-1561	False	True
development-1562	False	False
development-1563	False	False
development-1564	False	False
development-1565	True	False
development-1566	False	True
development-1567	False	False
development-1568	True	False
development-1569	False	False
development-1570	False	False
development-1571	False	True
development-1572	False	False
development-1573	False	False
development-1574	True	False
development-1575	False	False
development-1576	False	False
development-1577	False	True
development-1578	True	False
development-1579	True	False
development-1580	True	False
development-1581	False	True
development-1582	True	False
development-1583	False	False
development-1584	False	True
development-1585	True	False
development-1586	False	False
development-1587	True	True
development-1588	True	False
development-1589	False	True
development-1590	False	False
development-1591	True	False
development-1592	False	False
development-1593	False	False
development-1594	True	False
development-1595	True	False
development-1596	True	False
development-1597	False	True
development-1598	False	False
development-1599	True	False
development-1600	True	False
development-1601	True	False
development-1602	True	False
development-1603	False	False
development-1604	True	False
development-1605	True	False
development-1606	False	True
development-1607	True	False
development-1608	False	False
development-1609	True	False
development-1610	False	False
development-1611	False	False
development-1612	False	True
development-1613	True	False
development-1614	True	False
development-1615	False	False
development-1616	True	False
development-1617	True	False
development-1618	True	False
development-1619	False	False
development-1620	False	False
development-1621	True	False
development-1622	True	False
development-1623	True	False
development-1624	True	False
development-1625	False	False
development-1626	False	False
development-1627	False	False
development-1628	True	False
development-1629	True	False
development-1630	False	False
development-1631	True	False
development-1632	False	False
development-1633	False	False
development-1634	False	False
development-1635	False	False
development-1636	True	False
development-1637	False	True
development-1638	True	False
development-1639	False	True
development-1640	False	False
development-1641	False	False
development-1642	False	False
development-1643	False	False
development-1644	True	False
development-1645	True	False
development-1646	True	False
development-1647	False	False
development-1648	True	False
development-1649	False	True
development-1650	True	False
development-1651	False	False
development-1652	True	False
development-1653	False	False
development-1654	False	True
development-1655	True	False
development-1656	False	True
development-1657	False	True
development-1658	False	False
development-1659	False	False
development-1660	False	True
development-1661	True	False
development-1662	False	False
development-1663	True	False
development-1664	True	False
development-1665	True	False
development-1666	True	False
